kepid,kepler_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss
4140813,Kepler-1795 b,CONFIRMED,0,0
8611781,Kepler-1135 b,CONFIRMED,0,0
5601258,Kepler-1805 b,CONFIRMED,0,0
7960980,Kepler-1170 b,CONFIRMED,0,0
8107225,Kepler-499 b,CONFIRMED,0,0
3458028,Kepler-1171 b,CONFIRMED,0,0
3342794,Kepler-376 c,CONFIRMED,0,0
3342794,Kepler-376 b,CONFIRMED,0,0
5716932,Kepler-1830 b,CONFIRMED,0,0
11288051,Kepler-124 c,CONFIRMED,0,0
11566256,Kepler-1831 b,CONFIRMED,0,0
8495415,Kepler-1208 b,CONFIRMED,0,0
4055304,Kepler-1107 b,CONFIRMED,0,0
4857213,Kepler-1680 b,CONFIRMED,0,0
9415108,Kepler-1108 b,CONFIRMED,0,0
4262581,Kepler-1109 b,CONFIRMED,0,0
8591693,Kepler-1796 b,CONFIRMED,0,0
4833421,Kepler-122 c,CONFIRMED,0,0
8282651,Kepler-1136 b,CONFIRMED,0,0
3548044,Kepler-371 b,CONFIRMED,0,0
11401767,Kepler-372 c,CONFIRMED,0,0
10909127,Kepler-1138 b,CONFIRMED,0,0
3661886,Kepler-377 c,CONFIRMED,0,0
3661886,Kepler-377 b,CONFIRMED,0,0
2439243,Kepler-1172 b,CONFIRMED,0,0
9221517,Kepler-1173 b,CONFIRMED,0,0
6751874,Kepler-1174 b,CONFIRMED,0,0
10863608,Kepler-1210 b,CONFIRMED,0,0
5602588,Kepler-1211 b,CONFIRMED,0,0
11288051,Kepler-124 d,CONFIRMED,0,0
9405595,Kepler-1797 b,CONFIRMED,0,0
3546060,Kepler-1110 b,CONFIRMED,0,0
4144576,Kepler-1139 b,CONFIRMED,0,0
8494542,Kepler-1807 b,CONFIRMED,0,0
9992325,Kepler-1140 b,CONFIRMED,0,0
9945370,Kepler-1175 b,CONFIRMED,0,0
8973129,Kepler-1176 b,CONFIRMED,0,0
12505654,Kepler-1829 b,CONFIRMED,0,0
11670125,Kepler-1206 b,CONFIRMED,0,0
11461844,Kepler-1207 b,CONFIRMED,0,0
9351920,Kepler-1111 b,CONFIRMED,0,0
2161536,Kepler-1798 b,CONFIRMED,0,0
10549023,Kepler-1112 b,CONFIRMED,0,0
9661979,Kepler-1681 b,CONFIRMED,0,0
8219268,Kepler-91 b,CONFIRMED,0,0
10531955,Kepler-1141 b,CONFIRMED,0,0
4833421,Kepler-122 b,CONFIRMED,0,0
8168187,Kepler-1142 b,CONFIRMED,0,0
4142847,Kepler-1143 b,CONFIRMED,0,0
10203349,Kepler-1144 b,CONFIRMED,0,0
9718066,Kepler-378 b,CONFIRMED,0,0
3867615,Kepler-379 c,CONFIRMED,0,0
12121570,Kepler-1816 b,CONFIRMED,0,0
8410415,Kepler-1817 b,CONFIRMED,0,0
7987866,Kepler-1832 b,CONFIRMED,0,0
11560897,Kepler-430 b,CONFIRMED,0,0
11342416,Kepler-1209 b,CONFIRMED,0,0
9086251,Kepler-1833 b,CONFIRMED,0,0
4254466,Kepler-1113 b,CONFIRMED,0,0
9904006,Kepler-361 c,CONFIRMED,0,0
9364609,Kepler-1114 b,CONFIRMED,0,0
7457296,Kepler-1145 b,CONFIRMED,0,0
10328458,Kepler-1146 b,CONFIRMED,0,0
4248120,Kepler-1808 b,CONFIRMED,0,0
8321314,Kepler-1683 b,CONFIRMED,0,0
11498128,Kepler-1177 b,CONFIRMED,0,0
8041216,Kepler-500 b,CONFIRMED,0,0
11824786,Kepler-1212 b,CONFIRMED,0,0
12254909,Kepler-1213 b,CONFIRMED,0,0
9364290,Kepler-382 b,CONFIRMED,0,0
9364290,Kepler-382 c,CONFIRMED,0,0
5022828,Kepler-1115 b,CONFIRMED,0,0
8233702,Kepler-1116 b,CONFIRMED,0,0
11403339,Kepler-1117 b,CONFIRMED,0,0
8260902,Kepler-1118 b,CONFIRMED,0,0
8381204,Kepler-1119 b,CONFIRMED,0,0
12058204,Kepler-373 b,CONFIRMED,0,0
12058204,Kepler-373 c,CONFIRMED,0,0
4833421,Kepler-122 d,CONFIRMED,0,0
5357545,Kepler-1809 b,CONFIRMED,0,0
6871071,Kepler-374 c,CONFIRMED,0,0
5342473,Kepler-1818 b,CONFIRMED,0,0
9963265,Kepler-1819 b,CONFIRMED,0,0
10583761,Kepler-1179 b,CONFIRMED,0,0
7542813,Kepler-1180 b,CONFIRMED,0,0
12058147,Kepler-1082 b,CONFIRMED,0,0
8164257,Kepler-357 d,CONFIRMED,0,0
8164257,Kepler-357 b,CONFIRMED,0,0
8164257,Kepler-357 c,CONFIRMED,0,0
6774537,Kepler-1120 b,CONFIRMED,0,0
10404582,Kepler-362 c,CONFIRMED,0,0
5959753,Kepler-496 b,CONFIRMED,0,0
6021193,Kepler-363 d,CONFIRMED,0,0
6021193,Kepler-363 c,CONFIRMED,0,0
6871071,Kepler-374 d,CONFIRMED,0,0
6871071,Kepler-374 b,CONFIRMED,0,0
6287313,Kepler-1147 b,CONFIRMED,0,0
9278725,Kepler-1148 b,CONFIRMED,0,0
4458082,Kepler-1181 b,CONFIRMED,0,0
8042453,Kepler-1182 b,CONFIRMED,0,0
10874215,Kepler-1820 b,CONFIRMED,0,0
3937519,Kepler-495 c,CONFIRMED,0,0
8866137,Kepler-1083 b,CONFIRMED,0,0
10857519,Kepler-1084 b,CONFIRMED,0,0
9517393,Kepler-1085 c,CONFIRMED,0,0
9351316,Kepler-1086 b,CONFIRMED,0,0
6021193,Kepler-363 b,CONFIRMED,0,0
10617017,Kepler-1121 b,CONFIRMED,0,0
9641481,Kepler-1122 b,CONFIRMED,0,0
8892157,Kepler-1149 b,CONFIRMED,0,0
11569782,Kepler-1150 b,CONFIRMED,0,0
4833421,Kepler-122 e,CONFIRMED,0,0
7219825,Kepler-123 b,CONFIRMED,0,0
3749978,Kepler-1183 b,CONFIRMED,0,0
10010440,Kepler-1184 b,CONFIRMED,0,0
11718144,Kepler-1821 b,CONFIRMED,0,0
9473078,Kepler-1087 b,CONFIRMED,0,0
10864531,Kepler-358 c,CONFIRMED,0,0
10864531,Kepler-358 b,CONFIRMED,0,0
9472000,Kepler-1790 b,CONFIRMED,0,0
10253547,Kepler-364 c,CONFIRMED,0,0
10253547,Kepler-364 b,CONFIRMED,0,0
12505076,Kepler-1799 b,CONFIRMED,0,0
12116380,Kepler-1123 b,CONFIRMED,0,0
2556650,Kepler-1124 b,CONFIRMED,0,0
10600955,Kepler-1151 b,CONFIRMED,0,0
4473226,Kepler-1682 b,CONFIRMED,0,0
2854181,Kepler-1810 b,CONFIRMED,0,0
10132832,Kepler-1186 b,CONFIRMED,0,0
3219995,Kepler-1187 b,CONFIRMED,0,0
6062929,Kepler-1822 b,CONFIRMED,0,0
7504778,Kepler-1188 b,CONFIRMED,0,0
7219825,Kepler-123 c,CONFIRMED,0,0
7097965,Kepler-1791 b,CONFIRMED,0,0
4249725,Kepler-120 b,CONFIRMED,0,0
3967326,Kepler-1792 b,CONFIRMED,0,0
6768394,Kepler-60 b,CONFIRMED,0,0
6768394,Kepler-60 c,CONFIRMED,0,0
5211199,Kepler-1800 b,CONFIRMED,0,0
5546761,Kepler-1125 b,CONFIRMED,0,0
9205938,Kepler-1126 b,CONFIRMED,0,0
10723367,Kepler-375 c,CONFIRMED,0,0
10723367,Kepler-375 b,CONFIRMED,0,0
5005121,Kepler-1811 b,CONFIRMED,0,0
4833421,Kepler-122 f,CONFIRMED,0,0
8229458,Kepler-1152 b,CONFIRMED,0,0
10684670,Kepler-1189 b,CONFIRMED,0,0
11495458,Kepler-1190 b,CONFIRMED,0,0
9003401,Kepler-1823 b,CONFIRMED,0,0
5978559,Kepler-1824 b,CONFIRMED,0,0
6768394,Kepler-60 d,CONFIRMED,0,0
6922710,Kepler-1088 b,CONFIRMED,0,0
11348997,Kepler-1089 b,CONFIRMED,0,0
5705819,Kepler-1793 b,CONFIRMED,0,0
6696580,Kepler-359 c,CONFIRMED,0,0
11358389,Kepler-365 b,CONFIRMED,0,0
7204981,Kepler-1127 b,CONFIRMED,0,0
3847907,Kepler-497 b,CONFIRMED,0,0
4370527,Kepler-1128 b,CONFIRMED,0,0
6041734,Kepler-1129 b,CONFIRMED,0,0
5125347,Kepler-1812 b,CONFIRMED,0,0
9336200,Kepler-1153 b,CONFIRMED,0,0
4770617,Kepler-1154 b,CONFIRMED,0,0
4454934,Kepler-1155 b,CONFIRMED,0,0
9458343,Kepler-1156 b,CONFIRMED,0,0
7120108,Kepler-1825 b,CONFIRMED,0,0
10730703,Kepler-1191 b,CONFIRMED,0,0
8007644,Kepler-1192 b,CONFIRMED,0,0
11192235,Kepler-1826 b,CONFIRMED,0,0
6383785,Kepler-501 b,CONFIRMED,0,0
6696580,Kepler-359 b,CONFIRMED,0,0
4249725,Kepler-120 c,CONFIRMED,0,0
8505920,Kepler-1090 c,CONFIRMED,0,0
7918992,Kepler-1091 b,CONFIRMED,0,0
11308499,Kepler-366 b,CONFIRMED,0,0
11308499,Kepler-366 c,CONFIRMED,0,0
9006186,Kepler-1130 b,CONFIRMED,0,0
9006186,Kepler-1130 c,CONFIRMED,0,0
7802719,Kepler-1157 b,CONFIRMED,0,0
11030475,Kepler-1813 b,CONFIRMED,0,0
12401863,Kepler-1193 b,CONFIRMED,0,0
5534941,Kepler-1827 b,CONFIRMED,0,0
11121752,Kepler-380 b,CONFIRMED,0,0
11121752,Kepler-380 c,CONFIRMED,0,0
2990873,Kepler-1194 b,CONFIRMED,0,0
9307509,Kepler-1794 b,CONFIRMED,0,0
10158729,Kepler-1092 b,CONFIRMED,0,0
6105462,Kepler-1093 b,CONFIRMED,0,0
3120355,Kepler-1094 b,CONFIRMED,0,0
6047072,Kepler-1095 b,CONFIRMED,0,0
9006186,Kepler-1130 d,CONFIRMED,0,0
11410904,Kepler-1131 b,CONFIRMED,0,0
4173026,Kepler-1801 b,CONFIRMED,0,0
5350244,Kepler-1276 b,CONFIRMED,0,0
5374403,Kepler-1277 b,CONFIRMED,0,0
1995519,Kepler-1299 b,CONFIRMED,0,0
4914566,Kepler-1300 b,CONFIRMED,0,0
6198182,Kepler-1864 b,CONFIRMED,0,0
10024051,Kepler-1228 b,CONFIRMED,0,0
4349452,Kepler-25 c,CONFIRMED,0,0
8073806,Kepler-1835 b,CONFIRMED,0,0
3234598,Kepler-383 b,CONFIRMED,0,0
10453588,Kepler-1253 b,CONFIRMED,0,0
11125613,Kepler-1254 b,CONFIRMED,0,0
7212184,Kepler-1255 b,CONFIRMED,0,0
9757613,Kepler-26 c,CONFIRMED,0,0
6605493,Kepler-1686 b,CONFIRMED,0,0
7259298,Kepler-1278 b,CONFIRMED,0,0
6211812,Kepler-1865 b,CONFIRMED,0,0
3234598,Kepler-383 c,CONFIRMED,0,0
8611832,Kepler-384 b,CONFIRMED,0,0
8611832,Kepler-384 c,CONFIRMED,0,0
5621586,Kepler-1836 b,CONFIRMED,0,0
9210387,Kepler-1837 b,CONFIRMED,0,0
11852982,Kepler-1712 b,CONFIRMED,0,0
8559152,Kepler-1256 b,CONFIRMED,0,0
2718778,Kepler-1844 b,CONFIRMED,0,0
3122913,Kepler-1845 b,CONFIRMED,0,0
9229657,Kepler-1257 b,CONFIRMED,0,0
5175024,Kepler-1279 b,CONFIRMED,0,0
9026749,Kepler-1280 b,CONFIRMED,0,0
5794240,Kepler-45 b,CONFIRMED,0,0
6933567,Kepler-1301 b,CONFIRMED,0,0
9654468,Kepler-1684 b,CONFIRMED,0,0
4349452,Kepler-25 b,CONFIRMED,0,0
10027247,Kepler-1229 b,CONFIRMED,0,0
6343170,Kepler-1230 b,CONFIRMED,0,0
7107802,Kepler-1231 b,CONFIRMED,0,0
11752632,Kepler-1258 b,CONFIRMED,0,0
10028535,Kepler-1259 b,CONFIRMED,0,0
7047207,Kepler-1260 b,CONFIRMED,0,0
9757613,Kepler-26 d,CONFIRMED,0,0
11962284,Kepler-1302 b,CONFIRMED,0,0
6842682,Kepler-1303 b,CONFIRMED,0,0
8890150,Kepler-395 c,CONFIRMED,0,0
8890150,Kepler-395 b,CONFIRMED,0,0
11360805,Kepler-1232 b,CONFIRMED,0,0
9845898,Kepler-1233 b,CONFIRMED,0,0
12453581,Kepler-1234 b,CONFIRMED,0,0
11179076,Kepler-1261 b,CONFIRMED,0,0
5364071,Kepler-49 b,CONFIRMED,0,0
5959719,Kepler-390 b,CONFIRMED,0,0
7021681,Kepler-505 b,CONFIRMED,0,0
4346178,Kepler-1304 b,CONFIRMED,0,0
9664142,Kepler-1305 b,CONFIRMED,0,0
10018233,Kepler-1306 b,CONFIRMED,0,0
8081899,Kepler-1235 b,CONFIRMED,0,0
8478994,Kepler-37 d,CONFIRMED,0,0
8631504,Kepler-1846 b,CONFIRMED,0,0
8110767,Kepler-1685 b,CONFIRMED,0,0
6767840,Kepler-1262 b,CONFIRMED,0,0
8379705,Kepler-1847 b,CONFIRMED,0,0
9896018,Kepler-1859 b,CONFIRMED,0,0
11037511,Kepler-1281 b,CONFIRMED,0,0
9757613,Kepler-26 e,CONFIRMED,0,0
11818872,Kepler-1860 b,CONFIRMED,0,0
11771430,Kepler-1861 b,CONFIRMED,0,0
5513012,Kepler-1310 b,CONFIRMED,0,0
11253827,Kepler-396 c,CONFIRMED,0,0
7047363,Kepler-1236 b,CONFIRMED,0,0
11968463,Kepler-385 c,CONFIRMED,0,0
11968463,Kepler-385 b,CONFIRMED,0,0
9880190,Kepler-1263 b,CONFIRMED,0,0
5364071,Kepler-49 c,CONFIRMED,0,0
7673841,Kepler-392 b,CONFIRMED,0,0
9827149,Kepler-1282 b,CONFIRMED,0,0
5546691,Kepler-1283 b,CONFIRMED,0,0
12156347,Kepler-1687 b,CONFIRMED,0,0
8547429,Kepler-1866 b,CONFIRMED,0,0
9893318,Kepler-1307 b,CONFIRMED,0,0
8570333,Kepler-1237 b,CONFIRMED,0,0
8478994,Kepler-37 c,CONFIRMED,0,0
5036705,Kepler-1238 b,CONFIRMED,0,0
8947520,Kepler-1264 b,CONFIRMED,0,0
10468885,Kepler-1284 b,CONFIRMED,0,0
3861595,Kepler-1658 b,CONFIRMED,0,0
10489206,Kepler-125 b,CONFIRMED,0,0
3426367,Kepler-1308 b,CONFIRMED,0,0
5562090,Kepler-1309 b,CONFIRMED,0,0
6867555,Kepler-1239 b,CONFIRMED,0,0
5339567,Kepler-1240 b,CONFIRMED,0,0
11080405,Kepler-386 c,CONFIRMED,0,0
10059645,Kepler-1265 b,CONFIRMED,0,0
5364071,Kepler-49 d,CONFIRMED,0,0
7183745,Kepler-1266 b,CONFIRMED,0,0
8212002,Kepler-1285 b,CONFIRMED,0,0
8004903,Kepler-1286 b,CONFIRMED,0,0
8883329,Kepler-393 b,CONFIRMED,0,0
8883329,Kepler-393 c,CONFIRMED,0,0
11253827,Kepler-396 b,CONFIRMED,0,0
5514383,Kepler-506 b,CONFIRMED,0,0
8022489,Kepler-1311 d,CONFIRMED,0,0
8022489,Kepler-1311 b,CONFIRMED,0,0
8022489,Kepler-1311 c,CONFIRMED,0,0
9209624,Kepler-387 b,CONFIRMED,0,0
9209624,Kepler-387 c,CONFIRMED,0,0
3354846,Kepler-1241 b,CONFIRMED,0,0
8478994,Kepler-37 b,CONFIRMED,0,0
7183745,Kepler-1266 c,CONFIRMED,0,0
9177629,Kepler-1848 b,CONFIRMED,0,0
7778767,Kepler-1267 b,CONFIRMED,0,0
7515762,Kepler-1268 b,CONFIRMED,0,0
5942949,Kepler-1849 b,CONFIRMED,0,0
12120307,Kepler-394 b,CONFIRMED,0,0
12120307,Kepler-394 c,CONFIRMED,0,0
12120307,Kepler-394 d,CONFIRMED,0,0
11701407,Kepler-1214 b,CONFIRMED,0,0
11288051,Kepler-124 b,CONFIRMED,0,0
10813132,Kepler-1215 b,CONFIRMED,0,0
5857540,Kepler-1242 b,CONFIRMED,0,0
7289317,Kepler-1243 b,CONFIRMED,0,0
7879433,Kepler-1850 b,CONFIRMED,0,0
9205907,Kepler-1851 b,CONFIRMED,0,0
8463346,Kepler-436 c,CONFIRMED,0,0
5364071,Kepler-49 e,CONFIRMED,0,0
10489206,Kepler-125 c,CONFIRMED,0,0
10068659,Kepler-1287 b,CONFIRMED,0,0
9395024,Kepler-1216 b,CONFIRMED,0,0
8478994,Kepler-37 e,CONFIRMED,1,0
9753154,Kepler-1244 b,CONFIRMED,0,0
9011825,Kepler-1269 b,CONFIRMED,0,0
5174858,Kepler-1852 b,CONFIRMED,0,0
11074835,Kepler-1270 b,CONFIRMED,0,0
1996180,Kepler-1271 b,CONFIRMED,0,0
6269070,Kepler-1288 b,CONFIRMED,0,0
12254378,Kepler-1217 b,CONFIRMED,0,0
7604328,Kepler-1245 b,CONFIRMED,0,0
11236244,Kepler-1246 b,CONFIRMED,0,0
9837685,Kepler-1247 b,CONFIRMED,0,0
5042210,Kepler-1838 b,CONFIRMED,0,0
12454461,Kepler-1248 b,CONFIRMED,0,0
9635606,Kepler-1853 b,CONFIRMED,0,0
3728701,Kepler-1272 b,CONFIRMED,0,0
1849702,Kepler-1854 b,CONFIRMED,0,0
9390653,Kepler-504 b,CONFIRMED,0,0
11187837,Kepler-1663 b,CONFIRMED,0,0
8025596,Kepler-1290 b,CONFIRMED,0,0
8494617,Kepler-1218 b,CONFIRMED,0,0
10289119,Kepler-1219 b,CONFIRMED,0,0
7382313,Kepler-1220 b,CONFIRMED,0,0
8544992,Kepler-388 b,CONFIRMED,0,0
8544992,Kepler-388 c,CONFIRMED,0,0
11295426,Kepler-68 b,CONFIRMED,0,0
12306058,Kepler-391 b,CONFIRMED,0,0
6183511,Kepler-1855 b,CONFIRMED,0,0
12469800,Kepler-1856 b,CONFIRMED,0,0
4915638,Kepler-1291 b,CONFIRMED,0,0
8081905,Kepler-1292 b,CONFIRMED,0,0
11465950,Kepler-1862 b,CONFIRMED,0,0
4665571,Kepler-1834 b,CONFIRMED,0,0
9269042,Kepler-1221 b,CONFIRMED,0,0
11461433,Kepler-1222 b,CONFIRMED,0,0
11818607,Kepler-1839 b,CONFIRMED,0,0
8380709,Kepler-1249 b,CONFIRMED,0,0
6149910,Kepler-1840 b,CONFIRMED,0,0
5436013,Kepler-1841 b,CONFIRMED,0,0
8676148,Kepler-1273 b,CONFIRMED,0,0
9696358,Kepler-1274 b,CONFIRMED,0,0
4484336,Kepler-1857 b,CONFIRMED,0,0
9757613,Kepler-26 b,CONFIRMED,0,0
10916600,Kepler-1293 b,CONFIRMED,0,0
8429314,Kepler-1294 b,CONFIRMED,0,0
9153570,Kepler-1295 b,CONFIRMED,0,0
11768142,Kepler-1652 b,CONFIRMED,0,0
8481129,Kepler-1223 b,CONFIRMED,0,0
2142522,Kepler-1224 b,CONFIRMED,0,0
9395719,Kepler-1250 b,CONFIRMED,0,0
8753896,Kepler-389 b,CONFIRMED,0,0
11295426,Kepler-68 c,CONFIRMED,0,0
8757824,Kepler-1275 b,CONFIRMED,0,0
9832208,Kepler-1858 b,CONFIRMED,0,0
6124512,Kepler-1296 b,CONFIRMED,0,0
10070468,Kepler-1297 b,CONFIRMED,0,0
7584650,Kepler-1863 b,CONFIRMED,0,0
11337566,Kepler-1298 b,CONFIRMED,0,0
5007345,Kepler-1225 b,CONFIRMED,0,0
12120484,Kepler-1226 b,CONFIRMED,0,0
6429812,Kepler-1227 b,CONFIRMED,0,0
6846911,Kepler-1842 b,CONFIRMED,0,0
5963582,Kepler-1843 b,CONFIRMED,0,0
11403389,Kepler-1251 b,CONFIRMED,0,0
9851662,Kepler-1252 b,CONFIRMED,0,0
8758204,Kepler-1881 b,CONFIRMED,0,0
8733898,Kepler-446 b,CONFIRMED,0,0
8733898,Kepler-446 d,CONFIRMED,0,0
10332213,Kepler-1885 b,CONFIRMED,0,0
7090524,Kepler-1386 b,CONFIRMED,0,0
11133306,Kepler-509 b,CONFIRMED,0,0
5871985,Kepler-1318 b,CONFIRMED,0,0
8292840,Kepler-126 d,CONFIRMED,0,0
9730163,Kepler-445 c,CONFIRMED,0,0
9730163,Kepler-445 b,CONFIRMED,0,0
11453592,Kepler-1319 b,CONFIRMED,0,0
10591855,Kepler-1367 b,CONFIRMED,0,0
7749773,Kepler-1882 b,CONFIRMED,0,0
9451706,Kepler-127 b,CONFIRMED,0,0
10064256,Kepler-1692 b,CONFIRMED,0,0
7609553,Kepler-1387 b,CONFIRMED,0,0
10122538,Kepler-1388 b,CONFIRMED,0,0
10122538,Kepler-1388 c,CONFIRMED,0,0
5480640,Kepler-399 d,CONFIRMED,0,0
5480640,Kepler-399 b,CONFIRMED,0,0
5480640,Kepler-399 c,CONFIRMED,0,0
5175986,Kepler-1320 b,CONFIRMED,0,0
9008737,Kepler-404 b,CONFIRMED,0,0
9008737,Kepler-404 c,CONFIRMED,0,0
6521045,Kepler-100 b,CONFIRMED,0,0
6294819,Kepler-1368 b,CONFIRMED,0,0
11401755,Kepler-36 c,CONFIRMED,0,0
8292840,Kepler-126 c,CONFIRMED,0,0
5272233,Kepler-400 b,CONFIRMED,0,0
5272233,Kepler-400 c,CONFIRMED,0,0
5688910,Kepler-1369 b,CONFIRMED,0,0
6345732,Kepler-1370 b,CONFIRMED,0,0
6345732,Kepler-1370 c,CONFIRMED,0,0
8611257,Kepler-1389 b,CONFIRMED,0,0
10880507,Kepler-1390 b,CONFIRMED,0,0
12206313,Kepler-401 b,CONFIRMED,0,0
12206313,Kepler-401 c,CONFIRMED,0,0
9837661,Kepler-1321 b,CONFIRMED,0,0
7769819,Kepler-1342 b,CONFIRMED,0,0
11874577,Kepler-1875 b,CONFIRMED,0,0
12164564,Kepler-1343 b,CONFIRMED,0,0
10397751,Kepler-1371 b,CONFIRMED,0,0
10397751,Kepler-1371 c,CONFIRMED,0,0
9642292,Kepler-1392 b,CONFIRMED,0,0
6356692,Kepler-1888 b,CONFIRMED,0,0
4991208,Kepler-1393 b,CONFIRMED,0,0
9837661,Kepler-1321 c,CONFIRMED,0,0
9837661,Kepler-1321 d,CONFIRMED,0,0
9092504,Kepler-1322 b,CONFIRMED,0,0
5383248,Kepler-96 b,CONFIRMED,0,0
9092504,Kepler-1322 c,CONFIRMED,0,0
10001368,Kepler-1344 b,CONFIRMED,0,0
9466429,Kepler-1345 b,CONFIRMED,0,0
8885643,Kepler-1346 b,CONFIRMED,0,0
5652893,Kepler-1347 b,CONFIRMED,0,0
8681833,Kepler-1372 b,CONFIRMED,0,0
4138951,Kepler-1373 b,CONFIRMED,0,0
3102384,Kepler-454 b,CONFIRMED,0,0
10471515,Kepler-1395 b,CONFIRMED,0,0
8760040,Kepler-1396 b,CONFIRMED,0,0
10098844,Kepler-1397 b,CONFIRMED,0,0
9467404,Kepler-1323 b,CONFIRMED,0,0
5184911,Kepler-1324 b,CONFIRMED,0,0
6587105,Kepler-1325 b,CONFIRMED,0,0
11662184,Kepler-1348 b,CONFIRMED,0,0
11127479,Kepler-1349 b,CONFIRMED,0,0
8884274,Kepler-1374 b,CONFIRMED,0,0
7767162,Kepler-1375 b,CONFIRMED,0,0
4385148,Kepler-1886 b,CONFIRMED,0,0
9838468,Kepler-1391 b,CONFIRMED,0,0
8617363,Kepler-1887 b,CONFIRMED,0,0
11401755,Kepler-36 b,CONFIRMED,0,0
7673192,Kepler-402 c,CONFIRMED,0,0
7673192,Kepler-402 e,CONFIRMED,0,0
7673192,Kepler-402 b,CONFIRMED,0,0
7673192,Kepler-402 d,CONFIRMED,0,0
11807274,Kepler-50 b,CONFIRMED,0,0
7670943,Kepler-1713 b,CONFIRMED,0,0
6697756,Kepler-1351 b,CONFIRMED,0,0
5905822,Kepler-1876 b,CONFIRMED,0,0
10793172,Kepler-1693 b,CONFIRMED,0,0
10793172,Kepler-1693 c,CONFIRMED,0,0
8801316,Kepler-1394 b,CONFIRMED,0,0
12314973,Kepler-450 b,CONFIRMED,0,0
3346154,Kepler-1871 b,CONFIRMED,0,0
5775129,Kepler-1691 b,CONFIRMED,0,0
9898447,Kepler-1877 b,CONFIRMED,0,0
11135308,Kepler-1352 b,CONFIRMED,0,0
6521045,Kepler-100 d,CONFIRMED,0,0
8077137,Kepler-128 b,CONFIRMED,0,0
7019524,Kepler-1376 b,CONFIRMED,0,0
5106313,Kepler-1694 b,CONFIRMED,0,0
9825174,Kepler-1377 b,CONFIRMED,0,0
5980783,Kepler-1889 b,CONFIRMED,0,0
12008872,Kepler-1327 b,CONFIRMED,0,0
8415200,Kepler-1328 b,CONFIRMED,0,0
9886361,Kepler-403 b,CONFIRMED,0,0
9886361,Kepler-403 c,CONFIRMED,0,0
6528464,Kepler-449 b,CONFIRMED,0,0
5209845,Kepler-1378 b,CONFIRMED,0,0
6129524,Kepler-1379 b,CONFIRMED,0,0
5794570,Kepler-1312 b,CONFIRMED,0,0
5794570,Kepler-1312 c,CONFIRMED,0,0
6779260,Kepler-1313 b,CONFIRMED,0,0
11807274,Kepler-50 c,CONFIRMED,0,0
5953297,Kepler-1688 b,CONFIRMED,0,0
7659389,Kepler-1872 b,CONFIRMED,0,0
9472074,Kepler-1873 b,CONFIRMED,0,0
10842192,Kepler-1329 b,CONFIRMED,0,0
2442448,Kepler-1354 b,CONFIRMED,0,0
11283615,Kepler-1355 b,CONFIRMED,0,0
7605093,Kepler-1356 b,CONFIRMED,0,0
8077137,Kepler-128 c,CONFIRMED,0,0
7463685,Kepler-1884 b,CONFIRMED,0,0
6878240,Kepler-397 c,CONFIRMED,0,0
6878240,Kepler-397 b,CONFIRMED,0,0
4831728,Kepler-1330 b,CONFIRMED,0,0
6528464,Kepler-449 c,CONFIRMED,0,0
11963206,Kepler-1357 b,CONFIRMED,0,0
8263545,Kepler-1878 b,CONFIRMED,0,0
6937402,Kepler-1380 b,CONFIRMED,0,0
7826659,Kepler-1868 b,CONFIRMED,0,0
8095441,Kepler-1332 b,CONFIRMED,0,0
5881813,Kepler-1333 b,CONFIRMED,0,0
12456601,Kepler-1334 b,CONFIRMED,0,0
7428736,Kepler-1358 b,CONFIRMED,0,0
11129258,Kepler-1381 b,CONFIRMED,0,0
10586004,Kepler-129 b,CONFIRMED,0,0
7202957,Kepler-1869 b,CONFIRMED,0,0
6521045,Kepler-100 c,CONFIRMED,0,0
8892303,Kepler-1314 b,CONFIRMED,0,0
5369827,Kepler-1870 b,CONFIRMED,0,0
6586746,Kepler-1335 b,CONFIRMED,0,0
9962455,Kepler-1336 b,CONFIRMED,0,0
9962455,Kepler-1336 c,CONFIRMED,0,0
6436029,Kepler-1359 b,CONFIRMED,0,0
6197215,Kepler-1879 b,CONFIRMED,0,0
9451706,Kepler-127 d,CONFIRMED,0,0
9244508,Kepler-1360 b,CONFIRMED,0,0
3969687,Kepler-1382 b,CONFIRMED,0,0
6716545,Kepler-1383 b,CONFIRMED,0,0
5185897,Kepler-398 b,CONFIRMED,0,0
5185897,Kepler-398 c,CONFIRMED,0,0
5185897,Kepler-398 d,CONFIRMED,0,0
9881077,Kepler-1337 b,CONFIRMED,0,0
6265792,Kepler-1338 b,CONFIRMED,0,0
9995402,Kepler-1361 b,CONFIRMED,0,0
5609593,Kepler-1362 b,CONFIRMED,0,0
5436338,Kepler-1880 b,CONFIRMED,0,0
11414465,Kepler-1363 b,CONFIRMED,0,0
10586004,Kepler-129 c,CONFIRMED,0,0
4483138,Kepler-1384 b,CONFIRMED,0,0
9475552,Kepler-1315 b,CONFIRMED,0,0
9475552,Kepler-1315 c,CONFIRMED,0,0
8292840,Kepler-126 b,CONFIRMED,0,0
10905911,Kepler-1339 b,CONFIRMED,0,0
3545135,Kepler-1689 b,CONFIRMED,0,0
6964929,Kepler-1340 b,CONFIRMED,0,0
6432345,Kepler-1690 b,CONFIRMED,0,0
11565924,Kepler-1364 b,CONFIRMED,0,0
