kepid,kepler_name,koi_disposition,koi_period,koi_time0bk
6368175,Kepler-1703 c,CONFIRMED,31.824530400,144.5289000
5471158,,CANDIDATE,140.244087490,217.2997957
10407086,,CANDIDATE,48.040666360,162.9114822
9947653,,CANDIDATE,12.008552000,141.7017000
6527078,,CANDIDATE,10.431484700,135.5422900
12416597,,CANDIDATE,47.557135200,135.8497000
2309587,,FALSE POSITIVE,1.838514245,132.1012590
2445134,,FALSE POSITIVE,8.412008943,139.6485198
3241344,,FALSE POSITIVE,3.912679136,133.4288498
3347485,,FALSE POSITIVE,7.544804312,137.1196300
2019477,,CANDIDATE,27.249752100,131.8837000
2161623,,FALSE POSITIVE,2.283466438,132.3488300
2707097,,FALSE POSITIVE,0.692807507,131.8809400
2719873,,FALSE POSITIVE,17.279290765,135.2741342
8158127,,CANDIDATE,16.997289400,143.8730100
2852810,,CANDIDATE,93.056543640,174.8833198
2852810,,CANDIDATE,88.433122000,212.6803000
2852810,,CANDIDATE,282.343150000,261.7746000
8590780,,FALSE POSITIVE,4.326946311,132.1921929
8613338,,FALSE POSITIVE,527.290930000,209.2180000
8646141,,FALSE POSITIVE,168.858303000,237.5792000
8653134,Kepler-1643 b,CONFIRMED,5.342641430,134.3812200
8702921,,FALSE POSITIVE,19.384442450,137.2148820
8822421,,CANDIDATE,1.645319649,132.1307700
8957954,,FALSE POSITIVE,2.179924994,132.1293516
8984706,,FALSE POSITIVE,10.135401047,132.3238999
4247807,,FALSE POSITIVE,2.024879340,131.9026000
4472818,,CANDIDATE,15.357344500,132.6016600
8030339,Kepler-1534 b,CONFIRMED,5.716687870,136.3227400
8037145,Kepler-176 e,CONFIRMED,51.165801900,172.3092100
5471059,,FALSE POSITIVE,12.424955900,141.5823000
5471675,,FALSE POSITIVE,12.427135000,141.4159000
8934103,,CANDIDATE,77.792718000,190.1476000
9551430,,CANDIDATE,163.514898470,144.8531292
3530668,,FALSE POSITIVE,1.946198513,132.3140910
3532985,,CANDIDATE,5.288547653,135.8072130
10718726,,CANDIDATE,294.055263000,421.8530000
3831911,,FALSE POSITIVE,30.483800600,149.8133000
3852258,,FALSE POSITIVE,5.758436700,135.1127900
3858919,,FALSE POSITIVE,25.952291300,154.8689000
3869326,,FALSE POSITIVE,8.585995370,136.2136700
3971315,,FALSE POSITIVE,9.892240848,136.6938560
2852810,,CANDIDATE,126.505657000,239.6930000
2997455,,FALSE POSITIVE,1.129848432,131.7898710
3003991,,FALSE POSITIVE,7.244778994,131.8598491
3003991,,FALSE POSITIVE,110.155272700,211.5620379
3229028,,FALSE POSITIVE,0.730964241,132.1944800
3229028,,CANDIDATE,117.684591000,157.4182000
3230787,,FALSE POSITIVE,17.734020239,143.9226707
5956656,,CANDIDATE,46.245164000,136.4789100
9093086,,CANDIDATE,9.704337900,138.1975000
9015738,,CANDIDATE,34.775371000,162.2065000
7954278,,CANDIDATE,0.306702491,131.5121600
9093086,,CANDIDATE,12.771382600,141.3553000
9101400,,FALSE POSITIVE,0.829019343,131.4666700
9119652,,FALSE POSITIVE,1.108099900,131.7222000
9145861,,CANDIDATE,42.294739000,133.8808000
9145861,,FALSE POSITIVE,215.778765000,180.3240000
9153823,,CANDIDATE,1.444486083,132.3109600
7100673,Kepler-1542 d,CONFIRMED,5.992732650,131.7507900
7100673,Kepler-1542 e,CONFIRMED,5.101106660,132.4295500
10089911,,CANDIDATE,11.608935100,142.7362500
4150496,,FALSE POSITIVE,94.224980000,196.1757000
3747817,,CANDIDATE,14.237841700,140.4771000
6129694,,FALSE POSITIVE,241.012200000,263.0770000
8162789,,CANDIDATE,10.820603400,140.5078000
9899315,,FALSE POSITIVE,164.689421000,287.2483000
4037428,,FALSE POSITIVE,4.264729569,135.1984950
4049124,,FALSE POSITIVE,4.804469712,136.0047256
4275328,,FALSE POSITIVE,6.150529292,132.5221410
4753561,,FALSE POSITIVE,4.944927575,131.6112400
4912991,,FALSE POSITIVE,4.442517008,133.6081140
5613330,,CANDIDATE,10.209026800,140.6805000
5036966,,FALSE POSITIVE,62.735643900,152.2202600
5254230,,FALSE POSITIVE,7.035518449,137.9500870
3545840,,CANDIDATE,54.291633600,172.0219000
3634051,,CANDIDATE,453.542120000,360.0617000
7967517,,FALSE POSITIVE,0.579516759,132.0025600
3634051,,CANDIDATE,122.805441600,179.3173200
3761319,,FALSE POSITIVE,16.248086500,143.9670800
3761319,,FALSE POSITIVE,466.940700000,244.7508000
3762553,,FALSE POSITIVE,289.788624000,370.8039000
3965879,,FALSE POSITIVE,55.004029060,134.2268671
4035675,,FALSE POSITIVE,2.873657901,132.5847000
9282687,,FALSE POSITIVE,1.680425996,132.3317300
9289960,,FALSE POSITIVE,0.533458310,132.0014590
9291629,,FALSE POSITIVE,20.686460198,133.8900931
9304842,,FALSE POSITIVE,131.680180000,229.6497000
6975129,,CANDIDATE,37.840423200,146.7762400
9304923,,FALSE POSITIVE,200.762693000,308.7451000
9343862,,FALSE POSITIVE,1.123258617,132.0267100
9389245,,CANDIDATE,47.256432910,158.8207171
9828127,,CANDIDATE,32.027316900,150.6350000
5177859,,CANDIDATE,8.756306280,132.4700900
11081504,,CANDIDATE,9.618311100,138.3435000
5385410,,FALSE POSITIVE,12.425031900,141.4868672
3645438,Kepler-1600 b,CONFIRMED,386.370512000,452.8740000
8110757,,CANDIDATE,0.518060209,131.9425000
3645438,,CANDIDATE,17.369511200,136.6159000
8278685,,CANDIDATE,17.869375900,140.2811000
5511659,,CANDIDATE,17.236085000,148.4127000
5385139,,FALSE POSITIVE,12.429716100,141.2846000
5385150,,FALSE POSITIVE,12.428847600,141.2012000
5385269,,FALSE POSITIVE,12.425825200,141.5229000
8210370,,FALSE POSITIVE,153.725848000,284.0725800
5385509,,FALSE POSITIVE,12.425790700,141.5345000
5385566,,FALSE POSITIVE,12.425335600,141.5800000
5385773,,FALSE POSITIVE,12.425420100,141.5458000
5386163,,FALSE POSITIVE,12.424995000,141.5904000
5470960,,FALSE POSITIVE,12.422791800,141.7972000
4139254,,CANDIDATE,485.922970000,299.5015000
4144236,,FALSE POSITIVE,22.913446297,140.6466918
10141900,,CANDIDATE,9.655047300,137.0750500
4144236,,FALSE POSITIVE,10.004688100,136.4771900
4150701,,FALSE POSITIVE,8.653156020,136.6473500
4255944,,CANDIDATE,228.654120000,282.7548000
4285087,,FALSE POSITIVE,2.243015737,133.4508250
4346875,,FALSE POSITIVE,4.694218481,133.7803340
9394605,,FALSE POSITIVE,0.876831820,132.0614200
9471755,,FALSE POSITIVE,0.953734449,132.4132330
9479460,,FALSE POSITIVE,2.073873563,132.5975400
9549472,,FALSE POSITIVE,15.713787218,132.0981464
9576197,,FALSE POSITIVE,7.964440392,136.1946740
8110758,,FALSE POSITIVE,0.518071538,131.9271500
9579860,,FALSE POSITIVE,2.151214629,131.7439100
9655711,,CANDIDATE,12.714363500,134.7981800
5856571,,CANDIDATE,80.410378300,171.2962600
8222395,,CANDIDATE,1.931887680,133.1676000
5796186,,FALSE POSITIVE,320.184718580,423.2096375
5471068,,FALSE POSITIVE,12.426469000,141.4649000
5471192,,FALSE POSITIVE,12.426288900,141.4617000
5471217,,FALSE POSITIVE,12.424747000,141.6151000
5471769,,FALSE POSITIVE,12.425570500,141.5298000
5471770,,FALSE POSITIVE,12.426173000,141.5013000
5556804,,FALSE POSITIVE,12.424430600,141.6470000
5597970,,FALSE POSITIVE,6.717383280,137.2100078
4459068,,FALSE POSITIVE,24.955998503,149.0944370
8107150,,CANDIDATE,5.244915600,136.0365000
4464394,,CANDIDATE,168.669347820,132.5942053
4547480,,FALSE POSITIVE,4.426942241,133.5643830
4739229,,CANDIDATE,571.280892000,368.0081000
4739229,,CANDIDATE,4.661859240,133.5851400
8620565,,CANDIDATE,1.213672208,131.9497800
4740676,,FALSE POSITIVE,3.454241684,131.7112530
4742420,,CANDIDATE,90.097375000,143.8471000
9655711,,CANDIDATE,7.729669410,138.9256600
9727765,,CANDIDATE,51.856565560,167.3402050
9767392,,FALSE POSITIVE,1.457256942,131.6089100
9774400,,FALSE POSITIVE,10.818248422,137.1702600
9839081,,FALSE POSITIVE,2.559236603,132.2638630
9974142,,FALSE POSITIVE,281.358770000,390.5820000
9974142,,CANDIDATE,154.536881000,177.6970000
10163066,,FALSE POSITIVE,462.123450000,408.2031000
9008103,,CANDIDATE,87.707513000,205.7369000
8780959,Kepler-1518 b,CONFIRMED,5.111754700,133.7612200
8780959,,CANDIDATE,9.631025800,132.7273000
7429287,,FALSE POSITIVE,101.889228000,213.9353000
11296045,,CANDIDATE,437.515861390,522.0553193
6592335,,FALSE POSITIVE,48.502366900,168.2091000
5951416,,FALSE POSITIVE,524.141390000,344.9169000
5769810,,CANDIDATE,8.973772210,139.7397800
5643492,,FALSE POSITIVE,41.865397230,161.1767900
5795648,,FALSE POSITIVE,4.553370029,135.4338980
5961350,,FALSE POSITIVE,5.262652179,135.6269856
10340423,,FALSE POSITIVE,345.982072830,392.1763832
5979863,,FALSE POSITIVE,16.621853404,133.5526451
6117415,,FALSE POSITIVE,19.741616041,136.4469220
6128027,,FALSE POSITIVE,5.455766383,136.9072170
6146418,,FALSE POSITIVE,22.446207040,149.1595000
4742420,,CANDIDATE,205.414150000,295.6538000
4826439,,FALSE POSITIVE,1.237147407,132.6581514
4933476,,FALSE POSITIVE,1.286196710,131.8746200
4990977,,FALSE POSITIVE,2.649026189,133.3792810
5034333,,FALSE POSITIVE,6.932281325,134.8761980
5039441,,FALSE POSITIVE,2.151384476,133.1088143
8231299,,FALSE POSITIVE,0.562273947,131.5243300
5121173,,FALSE POSITIVE,17.435221800,143.2261000
5306984,,CANDIDATE,114.271739020,163.3628542
10198662,,CANDIDATE,26.408055320,155.7466070
10198662,,CANDIDATE,46.079313170,159.6728081
4157325,,CANDIDATE,24.843483700,148.1777000
10200627,,CANDIDATE,7.701669400,134.2294000
10219361,,FALSE POSITIVE,117.634213000,176.0874000
10228942,,FALSE POSITIVE,21.025447023,148.2226428
10341878,,FALSE POSITIVE,0.933753371,131.5094500
10357831,,FALSE POSITIVE,1.721535880,131.7292000
8332521,,CANDIDATE,4.672503770,135.2367800
6150977,,FALSE POSITIVE,2.765621941,133.6800950
6182019,,FALSE POSITIVE,3.664964374,134.1528790
6191945,,FALSE POSITIVE,6.807284200,135.5474000
6209347,,FALSE POSITIVE,2.136577151,133.0265790
6268722,,FALSE POSITIVE,2.638432816,133.0039460
6301030,,FALSE POSITIVE,11.991000357,139.5983370
10480982,,FALSE POSITIVE,2.037464140,131.5456700
6606934,,FALSE POSITIVE,37.806940720,153.8409531
8242769,,CANDIDATE,21.971157400,137.6914000
10964440,,CANDIDATE,144.688915000,256.3430000
5385548,,FALSE POSITIVE,12.425550550,141.5457000
5385778,,FALSE POSITIVE,12.425922470,141.5484800
5428657,,CANDIDATE,1.542874340,132.6169700
5471617,,FALSE POSITIVE,12.423732700,133.9642000
5471617,,FALSE POSITIVE,94.381630000,171.3362000
5629353,,CANDIDATE,33.320090800,150.0494000
5629353,Kepler-1640 b,CONFIRMED,7.584424100,137.8470000
10363233,,FALSE POSITIVE,210.899577000,230.1954000
10385682,,FALSE POSITIVE,3.103730697,132.8744585
10414727,,CANDIDATE,91.205730370,210.1533987
10414727,,FALSE POSITIVE,253.405380000,273.6514000
10483644,,FALSE POSITIVE,5.110771787,133.3153440
4736569,,CANDIDATE,7.073945280,136.6437100
10601549,,FALSE POSITIVE,1.463773705,132.8075890
10614158,,FALSE POSITIVE,4.462553120,133.6497700
8505215,,FALSE POSITIVE,79.878049450,184.7704412
10662202,,CANDIDATE,14.516741000,138.8379900
9008103,,CANDIDATE,20.571810700,142.8026700
6614926,,FALSE POSITIVE,3.026764871,133.3279059
6628237,,FALSE POSITIVE,3.840130917,135.1397650
6694186,,FALSE POSITIVE,5.554227226,135.1620300
6934587,,FALSE POSITIVE,1.570919281,132.4736200
7219906,,FALSE POSITIVE,35.089769020,153.3967020
7257373,,FALSE POSITIVE,5.233450136,133.1261573
7295570,,FALSE POSITIVE,3.603701100,131.6711000
7362852,,FALSE POSITIVE,3.518356021,131.8005089
5629353,,CANDIDATE,11.867172000,142.9850000
5641294,,FALSE POSITIVE,2.616094300,132.5162000
5738698,,FALSE POSITIVE,2.404386969,133.2105484
4078157,,CANDIDATE,142.685885000,175.9722000
5768927,,FALSE POSITIVE,4.390513938,132.5507610
5814635,,FALSE POSITIVE,3.869638220,131.6242000
5816144,,CANDIDATE,12.497059900,140.8987000
5816144,,FALSE POSITIVE,7.384681000,132.1721000
10717220,Kepler-1644 b,CONFIRMED,21.090790900,133.9631600
10728219,,FALSE POSITIVE,3.371796653,134.8762890
10735988,,FALSE POSITIVE,1.927177921,132.5714740
8112324,,FALSE POSITIVE,0.575925434,131.9245800
10971944,,FALSE POSITIVE,496.175660000,174.0663000
10973583,,FALSE POSITIVE,6.256352128,133.5431810
10989274,Kepler-1645 b,CONFIRMED,16.178030000,132.3260000
11099351,,FALSE POSITIVE,2.377955070,132.5573330
11147460,,FALSE POSITIVE,2.053866175,132.9440620
10662202,,FALSE POSITIVE,36.552131300,165.0716000
11607193,,FALSE POSITIVE,5.177577252,132.9009561
10743597,,FALSE POSITIVE,4.080293280,131.7047000
4247991,Kepler-1185 b,CONFIRMED,104.351962400,190.1026100
11968463,,CANDIDATE,6.063302980,136.1760700
11968463,,CANDIDATE,86.431871000,423.0356000
11074835,,CANDIDATE,26.115288700,145.5641000
8042747,,FALSE POSITIVE,469.523030000,381.4073000
9008737,,FALSE POSITIVE,11.832710130,137.5928634
7373877,,FALSE POSITIVE,32.669962587,159.4801924
5792202,,CANDIDATE,269.306232000,285.6272000
7436177,,FALSE POSITIVE,19.933647110,143.9404100
7537945,,FALSE POSITIVE,1.071911311,131.6075290
7624297,,FALSE POSITIVE,18.019651402,148.6673673
8109692,,FALSE POSITIVE,117.934158000,197.8657000
7695093,,FALSE POSITIVE,4.032762189,133.3016604
7749318,,FALSE POSITIVE,2.371589507,132.7432930
7777397,,FALSE POSITIVE,5.091121240,135.1794500
5817566,,FALSE POSITIVE,4.206070484,132.2484230
5952403,,FALSE POSITIVE,0.905677864,132.1976870
6032730,,CANDIDATE,96.509214000,223.8080000
6116172,,CANDIDATE,69.646793110,138.2830560
6116172,,CANDIDATE,111.655460000,148.8939000
6116172,,CANDIDATE,86.132018640,164.2236993
4150539,,FALSE POSITIVE,94.219289000,196.1952000
6182093,,FALSE POSITIVE,297.113395000,309.1459000
9839821,,CANDIDATE,180.921729000,234.3344000
11252617,,FALSE POSITIVE,4.478116695,132.8719936
8245108,,FALSE POSITIVE,0.579108481,131.7753000
11252617,,FALSE POSITIVE,1.276208990,131.6866000
11296437,,FALSE POSITIVE,528.503440000,209.8264000
11296437,,CANDIDATE,47.144047830,172.8557680
11341164,,CANDIDATE,197.054315740,266.1346771
11462969,,CANDIDATE,406.496216000,325.9025000
11462969,,CANDIDATE,491.615168140,295.3512988
7830321,,FALSE POSITIVE,2.027383251,131.6861170
7841986,,FALSE POSITIVE,10.733707370,141.1117600
7877820,,FALSE POSITIVE,9.449438672,136.0257790
7914906,,FALSE POSITIVE,8.752913958,138.7249330
5792202,,CANDIDATE,499.473380000,455.5672000
8019043,,FALSE POSITIVE,1.985586627,132.9336782
8023317,,FALSE POSITIVE,16.579028045,146.7330980
8126531,,FALSE POSITIVE,513.427840000,174.3904000
8121067,,FALSE POSITIVE,2.064900876,132.8744850
6197038,,FALSE POSITIVE,9.751720174,138.5383190
6221385,Kepler-1641 b,CONFIRMED,19.672324000,134.3013000
6221385,Kepler-1641 c,CONFIRMED,32.657035000,152.8810000
6221385,,CANDIDATE,7.313845400,137.5610000
6362386,,FALSE POSITIVE,4.592401261,133.1397910
8260269,,FALSE POSITIVE,6.709952530,134.0235200
6449358,,FALSE POSITIVE,5.776794344,133.6275034
6593968,,FALSE POSITIVE,23.199232560,146.6907294
6674908,,FALSE POSITIVE,0.503199724,131.9062700
11516930,,FALSE POSITIVE,4.768540307,133.8648842
11558882,,FALSE POSITIVE,73.918586150,154.6967980
11656928,,CANDIDATE,212.435036740,239.8349648
11566064,,CANDIDATE,11.161938400,133.5538000
8042835,,FALSE POSITIVE,2.387936960,133.2290200
2853780,,FALSE POSITIVE,589.179680000,185.0175000
11656928,,CANDIDATE,76.839945970,171.7707187
11656928,,CANDIDATE,78.866840000,143.7314000
11673686,,FALSE POSITIVE,4.618767943,133.3866550
8153568,,FALSE POSITIVE,3.607274170,133.7754800
8167938,,FALSE POSITIVE,2.565717939,133.2214800
8167978,,FALSE POSITIVE,22.052745330,151.5524570
8168581,,FALSE POSITIVE,2.881338104,132.9093190
8230809,,FALSE POSITIVE,4.078355243,132.1600730
8364115,,FALSE POSITIVE,7.735904410,137.9878500
8458207,,FALSE POSITIVE,3.530164642,134.7753500
7825899,,CANDIDATE,28.867210700,156.1957800
6946681,,CANDIDATE,48.952811300,139.6768278
4150624,,FALSE POSITIVE,94.225938000,196.1319000
6946708,,CANDIDATE,431.785560000,507.3561000
6967278,,FALSE POSITIVE,395.073330000,244.4858000
7108433,,FALSE POSITIVE,1.519183350,131.9135320
7119080,,FALSE POSITIVE,13.599401180,133.0874188
7129465,,FALSE POSITIVE,2.745910734,133.1719105
7174617,,FALSE POSITIVE,1.608363345,131.5843200
11724210,,FALSE POSITIVE,5.746017234,132.0425490
11775507,,CANDIDATE,144.102562000,198.0696000
11775507,,CANDIDATE,112.317402000,241.6462000
11856178,,CANDIDATE,9.133150620,139.9861000
11867071,,FALSE POSITIVE,3.963787093,135.0299510
11975363,,FALSE POSITIVE,1.759208679,132.6537254
12207117,,FALSE POSITIVE,1.603179400,131.5678000
6768394,,CANDIDATE,335.563110000,340.6688000
8580438,,FALSE POSITIVE,6.496031958,135.4687416
8581232,,FALSE POSITIVE,4.012537983,134.6524060
8655458,,FALSE POSITIVE,1.594162001,132.6346790
8695779,,FALSE POSITIVE,10.238939876,132.7225520
8953059,,FALSE POSITIVE,5.499941387,136.8694030
9048145,,FALSE POSITIVE,8.667826242,137.3415297
9214712,,FALSE POSITIVE,265.299622700,316.9197700
9214715,,FALSE POSITIVE,265.299962300,316.9182100
7190639,,FALSE POSITIVE,98.102098300,170.3318900
7198881,,FALSE POSITIVE,182.467019000,215.0190000
7198881,,FALSE POSITIVE,126.578372670,198.1194352
7422883,,FALSE POSITIVE,11.414375050,142.5964900
10545066,,CANDIDATE,154.607419000,250.5204000
7663405,,CANDIDATE,57.132855000,152.9919000
7464205,,FALSE POSITIVE,151.318470000,148.9275000
7622059,,FALSE POSITIVE,10.403239900,138.1844300
12367464,,FALSE POSITIVE,1.853209359,132.2496610
12470041,,FALSE POSITIVE,14.667694620,139.1617360
11358389,,CANDIDATE,28.225104900,153.7452000
5706595,,CANDIDATE,150.381954000,205.2811000
12885212,,CANDIDATE,95.906433000,226.9210000
8179286,,FALSE POSITIVE,11.413214400,140.1198800
3548044,,CANDIDATE,445.216850000,202.8470000
2581191,,FALSE POSITIVE,172.178768000,139.4420000
8168187,,CANDIDATE,35.502865000,150.4186000
9221398,,FALSE POSITIVE,13.787520532,136.7620970
9411317,,FALSE POSITIVE,8.290459700,132.2495600
9605514,,CANDIDATE,66.789347000,184.4713000
9418619,,CANDIDATE,6.150251376,134.4228253
9532123,,FALSE POSITIVE,8.214204254,135.0140300
9549471,,FALSE POSITIVE,15.713773750,132.0997300
9649222,,FALSE POSITIVE,5.918619554,132.9247160
9664215,,FALSE POSITIVE,3.319523463,131.9230460
7750740,,FALSE POSITIVE,5.874197307,134.3187261
7779942,,FALSE POSITIVE,19.795973100,135.9366700
7835312,,CANDIDATE,29.512615300,134.7234000
7835312,,FALSE POSITIVE,209.000550190,149.8223238
7838906,,FALSE POSITIVE,5.614892073,132.8429640
7908367,Kepler-1642 b,CONFIRMED,12.206430400,134.0530000
7908367,Kepler-1642 c,CONFIRMED,6.651318900,135.2890000
7940533,,FALSE POSITIVE,3.905532605,133.3493610
4142847,Kepler-1143 c,CONFIRMED,210.631486000,300.7229200
9221517,,CANDIDATE,455.274050000,367.9500000
11623629,,CANDIDATE,117.761000000,175.5599000
10730703,,CANDIDATE,46.331703000,173.2164000
4665571,,CANDIDATE,0.766691517,132.1966700
6364215,,FALSE POSITIVE,5.243852800,132.6659000
7047363,,FALSE POSITIVE,93.627325100,222.5881699
7289317,,CANDIDATE,7.193119300,137.2737000
9714358,,FALSE POSITIVE,6.474202359,134.3950738
9851123,,FALSE POSITIVE,8.480304800,135.8522800
9966115,,FALSE POSITIVE,8.947426242,132.0457395
10026458,,FALSE POSITIVE,9.934437950,132.8730700
10139305,,FALSE POSITIVE,2.173552528,132.3118000
7375348,,CANDIDATE,47.743950900,160.1590500
1432789,,CANDIDATE,4.578343670,132.2982000
10288922,,FALSE POSITIVE,10.157715971,139.4422750
12266636,,CANDIDATE,12.654896000,134.6826000
7974634,,CANDIDATE,131.258668000,182.3187000
8182107,,CANDIDATE,92.552007000,221.5872000
7974634,,CANDIDATE,75.072964000,147.1591000
7974634,,FALSE POSITIVE,404.701927000,196.6089000
8043882,,FALSE POSITIVE,0.779609509,131.6784300
8058507,,FALSE POSITIVE,15.805296280,135.9561178
8095099,,FALSE POSITIVE,2.103239235,132.8681395
8163784,,CANDIDATE,31.813489200,137.8233100
2305866,,CANDIDATE,115.230655000,176.6440000
12206313,Kepler-401 d,CONFIRMED,184.262741000,255.2287000
5184911,,CANDIDATE,106.259760000,132.2417000
6436029,,CANDIDATE,505.462916000,458.0775500
7767162,,CANDIDATE,274.743032000,300.5018000
9478990,,CANDIDATE,360.477635000,253.9112000
10793172,,CANDIDATE,18.081142900,140.5222000
10122538,Kepler-1388 d,CONFIRMED,20.956998500,139.0766400
10659313,,FALSE POSITIVE,15.249335907,143.6628290
10710755,,FALSE POSITIVE,4.816610903,133.7636360
10727668,,FALSE POSITIVE,2.305903447,131.7928588
10735519,,FALSE POSITIVE,1.814128042,131.9388710
8197767,,FALSE POSITIVE,1.247121237,132.3946100
10935310,,FALSE POSITIVE,4.128795314,132.5796644
11021252,,FALSE POSITIVE,3.269176601,133.2578250
11404644,,CANDIDATE,5.902596818,136.3889940
11408935,,FALSE POSITIVE,15.995094054,147.3054070
8165617,,CANDIDATE,214.013044000,179.8607000
8181016,,FALSE POSITIVE,0.709142320,132.1761000
8197761,,FALSE POSITIVE,9.868695890,138.9958400
4840513,,FALSE POSITIVE,66.344551220,153.3142060
8223568,,CANDIDATE,143.096880000,143.7010000
8223568,,CANDIDATE,73.456757300,172.3647107
8265156,,FALSE POSITIVE,0.978362973,132.1260000
8355178,,CANDIDATE,13.032730100,133.6778000
10122538,Kepler-1388 e,CONFIRMED,37.633386800,158.8156000
4770174,,CANDIDATE,31.953367900,159.6588000
9838804,,CANDIDATE,458.167540000,462.2522000
9020114,,CANDIDATE,67.876660500,187.3703000
6609270,,FALSE POSITIVE,15.036777600,133.6558000
7983117,,CANDIDATE,25.090157400,138.4988000
11125797,Kepler-1482 b,CONFIRMED,12.253843480,143.7054900
9966219,,CANDIDATE,326.670800000,327.7185000
11974540,,CANDIDATE,143.211093620,221.7556468
7219825,,CANDIDATE,362.978280000,256.5011000
9958962,,CANDIDATE,240.192808000,168.3047000
11519226,,FALSE POSITIVE,22.161271780,148.4637800
1718189,,CANDIDATE,86.723653000,195.3511000
11756821,,FALSE POSITIVE,2.745121487,133.6192760
11769146,,FALSE POSITIVE,282.965653800,193.5027580
11812199,,FALSE POSITIVE,37.320309540,135.4269460
8263187,,CANDIDATE,36.566324000,141.4473000
11826400,,FALSE POSITIVE,5.889372452,134.7796850
12010534,,FALSE POSITIVE,2.581595167,132.9474140
2019477,,CANDIDATE,20.573611300,149.1939000
7116117,,FALSE POSITIVE,0.566801886,131.8258000
7868092,,FALSE POSITIVE,180.718090000,222.2962000
3337061,,FALSE POSITIVE,6.558370600,133.8303100
9826171,,FALSE POSITIVE,434.391480000,131.4436000
3936658,,FALSE POSITIVE,71.157705400,178.2961100
4577484,,FALSE POSITIVE,73.264170000,173.8331000
4735826,Kepler-1972 c,CONFIRMED,11.322010400,142.7143000
5005618,,FALSE POSITIVE,681.936310200,289.0653808
4663658,,FALSE POSITIVE,0.705891195,131.6206200
10467815,,FALSE POSITIVE,377.889090000,143.4845000
10847721,,FALSE POSITIVE,199.216380000,293.6619000
10118942,,FALSE POSITIVE,121.707470000,229.2617000
9471539,,FALSE POSITIVE,273.528359000,246.3207000
5482603,,FALSE POSITIVE,3.882589050,134.8211100
2305819,,FALSE POSITIVE,135.571860000,245.3504000
9518710,,CANDIDATE,0.954388314,132.4453700
10284575,,FALSE POSITIVE,173.069290000,221.2582000
3342952,,FALSE POSITIVE,1.039046871,131.5427200
10338624,,FALSE POSITIVE,0.607538435,131.7098900
5307990,,FALSE POSITIVE,0.987625130,131.9721200
2142501,,FALSE POSITIVE,113.070757400,171.7050000
2713018,,FALSE POSITIVE,66.713573000,170.0750000
8413968,,FALSE POSITIVE,135.223193000,246.3872000
9008103,,FALSE POSITIVE,195.709385500,177.4118000
4376629,,FALSE POSITIVE,27.677521200,146.1243000
3958301,,FALSE POSITIVE,35.234041300,164.0831000
8211605,,FALSE POSITIVE,20.979433800,147.7260500
11098573,,FALSE POSITIVE,15.693785500,131.9841000
7289338,,CANDIDATE,5.774511170,134.5143400
9837586,,FALSE POSITIVE,20.733763010,132.8449300
6021655,,FALSE POSITIVE,63.571688000,186.4598000
8308682,,FALSE POSITIVE,338.200750000,263.5018000
11442793,Kepler-90 f,CONFIRMED,124.922516000,129.7295000
3344427,,FALSE POSITIVE,1.303570451,146.1459850
6205481,,FALSE POSITIVE,3.722772640,136.5175700
4474637,,FALSE POSITIVE,3.886730304,135.0201000
8435232,,FALSE POSITIVE,49.574015400,201.9717700
6462874,,FALSE POSITIVE,10.423608210,138.0150400
8218379,,CANDIDATE,10.138469100,137.7149000
11450414,,CANDIDATE,85.517344000,181.3510000
5217733,,FALSE POSITIVE,161.252903100,189.1044600
4150611,,FALSE POSITIVE,0.761119678,131.6898600
4150611,,FALSE POSITIVE,94.212787000,196.3636000
5706592,,CANDIDATE,8.604085800,138.1630000
5716244,,FALSE POSITIVE,1.330333096,132.7855550
5725851,,FALSE POSITIVE,1.140133012,132.3407700
5731312,,FALSE POSITIVE,7.946367138,135.0947711
5735878,,FALSE POSITIVE,16.832079803,133.1746947
5736461,,FALSE POSITIVE,7.346159047,136.8912771
5737869,,FALSE POSITIVE,26.240243800,151.5242000
5771589,,FALSE POSITIVE,10.738427243,139.8939620
8364232,,CANDIDATE,65.415183000,140.2325000
6670742,,CANDIDATE,72.281980000,156.7530000
6672229,,FALSE POSITIVE,23.832382513,143.2182023
6676725,,FALSE POSITIVE,1.428766771,132.1908553
6695622,,FALSE POSITIVE,14.556742700,135.6994000
6695889,,FALSE POSITIVE,1.106560721,132.3745985
6697716,,FALSE POSITIVE,0.721624431,131.8596720
6697976,,CANDIDATE,371.709657090,163.4814151
6698670,,FALSE POSITIVE,10.815890540,139.7935811
7541746,,FALSE POSITIVE,4.174707200,134.6040000
7584778,,FALSE POSITIVE,0.622303871,132.0916000
7588436,,FALSE POSITIVE,23.392406300,139.7612000
7592529,,CANDIDATE,75.906736000,185.6963000
7592922,,CANDIDATE,2.158889110,131.9775200
7597703,,FALSE POSITIVE,4.608901433,133.9949845
7602351,,CANDIDATE,17.580602600,148.6715000
7605600,,FALSE POSITIVE,3.326193904,133.3297740
8312222,,FALSE POSITIVE,12.823275455,136.1765764
8314801,,FALSE POSITIVE,37.183276326,158.6457580
8316503,,FALSE POSITIVE,5.065329723,134.9819163
8330575,,FALSE POSITIVE,0.957079167,131.7737065
8345358,,FALSE POSITIVE,9.380632783,132.5586444
8358008,,FALSE POSITIVE,10.064687893,135.2510880
