kepid,kepler_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_model_snr,koi_num_transits
7132798,Kepler-119 c,CONFIRMED,0,0,21.60,298
2307415,Kepler-356 c,CONFIRMED,0,0,32.70,97
7430034,Kepler-978 b,CONFIRMED,0,0,47.60,28
9735426,Kepler-979 b,CONFIRMED,0,0,46.10,168
8826168,Kepler-980 b,CONFIRMED,0,0,49.80,116
10464050,Kepler-981 b,CONFIRMED,0,0,37.10,304
9763348,Kepler-982 b,CONFIRMED,0,0,30.40,86
9101496,Kepler-335 b,CONFIRMED,0,0,41.20,203
6037581,Kepler-336 d,CONFIRMED,0,0,42.60,64
10723750,Kepler-117 c,CONFIRMED,0,0,508.80,29
6037581,Kepler-336 c,CONFIRMED,0,0,52.00,142
6037581,Kepler-336 b,CONFIRMED,0,0,20.20,621
10779233,Kepler-1040 b,CONFIRMED,0,0,34.70,7
11614617,Kepler-1041 b,CONFIRMED,0,0,37.60,55
11450414,Kepler-347 b,CONFIRMED,0,0,38.20,107
4736569,Kepler-1042 b,CONFIRMED,0,0,37.60,116
10384798,Kepler-1043 b,CONFIRMED,0,0,35.50,36
2307415,Kepler-356 b,CONFIRMED,0,0,34.30,293
3128552,Kepler-1073 b,CONFIRMED,0,0,37.40,126
10134152,Kepler-1787 b,CONFIRMED,0,0,33.80,33
9573685,Kepler-1074 b,CONFIRMED,0,0,28.50,227
10329835,Kepler-1075 b,CONFIRMED,0,0,34.10,881
6849046,Kepler-491 b,CONFIRMED,0,0,1457.80,313
8804397,Kepler-983 b,CONFIRMED,0,0,51.70,19
9662811,Kepler-984 b,CONFIRMED,0,0,50.00,27
11297236,Kepler-1771 b,CONFIRMED,0,0,57.60,15
10074466,Kepler-1776 b,CONFIRMED,0,0,34.00,39
8218379,Kepler-1014 b,CONFIRMED,0,0,40.90,78
7755636,Kepler-1015 b,CONFIRMED,0,0,49.80,84
9411166,Kepler-1016 b,CONFIRMED,0,0,43.10,687
4989057,Kepler-1017 b,CONFIRMED,0,0,34.30,141
9834040,Kepler-1044 b,CONFIRMED,0,0,33.60,198
6152974,Kepler-118 c,CONFIRMED,0,0,226.80,65
8802693,Kepler-1045 b,CONFIRMED,0,0,31.20,52
6061773,Kepler-1783 b,CONFIRMED,0,0,17.30,166
10024701,Kepler-1046 b,CONFIRMED,0,0,15.70,76
3239671,Kepler-1678 b,CONFIRMED,0,0,26.40,9
9304101,Kepler-1079 b,CONFIRMED,0,0,35.70,99
11360571,Kepler-1080 b,CONFIRMED,0,0,44.00,17
6035124,Kepler-1081 b,CONFIRMED,0,0,24.30,347
8160953,Kepler-985 b,CONFIRMED,0,0,31.50,12
4157325,Kepler-416 b,CONFIRMED,0,0,61.00,182
4157325,Kepler-416 c,CONFIRMED,0,0,45.50,90
9955598,Kepler-409 b,CONFIRMED,0,0,30.00,18
10723750,Kepler-117 b,CONFIRMED,0,0,282.30,67
5770074,Kepler-1675 b,CONFIRMED,0,0,53.10,19
10136549,Kepler-337 c,CONFIRMED,0,0,45.10,140
12154526,Kepler-1047 b,CONFIRMED,0,0,35.60,25
6665512,Kepler-1048 b,CONFIRMED,0,0,39.90,193
10525027,Kepler-1049 b,CONFIRMED,0,0,34.00,408
11069176,Kepler-1050 b,CONFIRMED,0,0,17.60,90
10005758,Kepler-1662 b,CONFIRMED,0,0,149.90,9
5864975,Kepler-950 b,CONFIRMED,0,0,124.40,10
2975770,Kepler-951 b,CONFIRMED,0,0,111.30,8
7877496,Kepler-412 b,CONFIRMED,0,1,1654.90,773
7286173,Kepler-986 b,CONFIRMED,0,0,47.70,25
11126381,Kepler-1673 b,CONFIRMED,0,0,36.00,30
4149450,Kepler-1772 b,CONFIRMED,0,0,53.30,418
10136549,Kepler-337 b,CONFIRMED,0,0,40.80,383
5511081,Kepler-338 b,CONFIRMED,0,0,62.50,74
5511081,Kepler-338 c,CONFIRMED,0,0,48.90,43
5511081,Kepler-338 d,CONFIRMED,0,0,50.50,22
5511081,Kepler-338 e,CONFIRMED,0,0,29.40,101
10978763,Kepler-339 b,CONFIRMED,0,0,27.50,272
11069176,Kepler-1050 c,CONFIRMED,0,0,12.50,58
6152974,Kepler-118 b,CONFIRMED,0,0,19.40,173
5631630,Kepler-1051 b,CONFIRMED,0,0,37.50,43
6504954,Kepler-952 b,CONFIRMED,0,0,103.70,9
9410930,Kepler-41 b,CONFIRMED,0,1,1853.80,725
10676014,Kepler-954 b,CONFIRMED,0,0,118.80,63
9520838,Kepler-987 b,CONFIRMED,0,0,40.60,13
8167996,Kepler-327 b,CONFIRMED,0,0,43.70,526
8167996,Kepler-327 d,CONFIRMED,0,0,37.00,89
8167996,Kepler-327 c,CONFIRMED,0,0,29.30,235
6773862,Kepler-988 b,CONFIRMED,0,0,42.60,76
10978763,Kepler-339 d,CONFIRMED,0,0,14.60,119
10978763,Kepler-339 c,CONFIRMED,0,0,17.10,179
5202905,Kepler-340 c,CONFIRMED,0,0,15.90,48
9072190,Kepler-1018 b,CONFIRMED,0,0,39.70,27
5384079,Kepler-348 b,CONFIRMED,0,0,25.20,181
9839821,Kepler-1052 b,CONFIRMED,0,0,27.00,35
4056616,Kepler-1053 b,CONFIRMED,0,0,30.00,553
8492026,Kepler-1054 b,CONFIRMED,0,0,39.80,163
11017901,Kepler-447 b,CONFIRMED,0,0,159.20,139
5088591,Kepler-955 b,CONFIRMED,0,0,16.50,94
11298298,Kepler-956 b,CONFIRMED,0,0,59.50,258
10187159,Kepler-989 b,CONFIRMED,0,0,44.30,168
10619192,Kepler-17 b,CONFIRMED,0,1,1176.60,724
4939346,Kepler-328 c,CONFIRMED,0,0,43.40,12
10190777,Kepler-1019 b,CONFIRMED,0,0,89.30,942
9651234,Kepler-1020 b,CONFIRMED,0,0,53.40,15
7045496,Kepler-1021 b,CONFIRMED,0,0,25.30,98
8750043,Kepler-1055 b,CONFIRMED,0,0,11.60,581
9973109,Kepler-1056 b,CONFIRMED,0,0,24.70,43
6226290,Kepler-1057 b,CONFIRMED,0,0,34.20,97
9595827,Kepler-71 b,CONFIRMED,0,0,1315.80,341
9349482,Kepler-1058 b,CONFIRMED,0,0,42.10,13
4644952,Kepler-319 c,CONFIRMED,0,0,43.10,189
2987027,Kepler-489 b,CONFIRMED,0,0,871.40,78
4644952,Kepler-319 d,CONFIRMED,0,0,21.60,44
4644952,Kepler-319 b,CONFIRMED,0,0,25.60,296
8978528,Kepler-329 c,CONFIRMED,0,0,41.20,69
8978528,Kepler-329 b,CONFIRMED,0,0,20.60,183
9967771,Kepler-990 b,CONFIRMED,0,0,38.80,94
11622600,Kepler-991 b,CONFIRMED,0,0,40.10,15
10454632,Kepler-992 b,CONFIRMED,0,0,35.10,66
10005788,Kepler-1022 b,CONFIRMED,0,0,32.70,125
2438513,Kepler-1777 b,CONFIRMED,0,0,23.30,113
6356207,Kepler-1059 b,CONFIRMED,0,0,27.20,301
8564674,Kepler-349 b,CONFIRMED,0,0,8.90,225
8564674,Kepler-349 c,CONFIRMED,0,0,6.80,103
8578780,Kepler-1784 b,CONFIRMED,0,0,27.70,103
4544907,Kepler-1060 b,CONFIRMED,0,0,37.50,32
7761918,Kepler-1769 b,CONFIRMED,0,0,43.50,16
8240797,Kepler-321 c,CONFIRMED,0,0,62.20,103
8240797,Kepler-321 b,CONFIRMED,0,0,65.60,271
9455325,Kepler-958 b,CONFIRMED,0,0,54.10,137
3098810,Kepler-1773 b,CONFIRMED,0,0,39.30,33
8367644,Kepler-993 b,CONFIRMED,0,0,48.50,49
10332883,Kepler-994 b,CONFIRMED,0,0,83.70,1163
9305831,Kepler-44 b,CONFIRMED,0,0,775.00,415
11656918,Kepler-1023 b,CONFIRMED,0,0,36.10,23
4636578,Kepler-350 c,CONFIRMED,0,0,43.50,73
4636578,Kepler-350 d,CONFIRMED,0,0,38.10,52
4636578,Kepler-350 b,CONFIRMED,0,0,19.90,111
11923284,Kepler-1061 b,CONFIRMED,0,0,22.50,487
5621125,Kepler-959 b,CONFIRMED,0,0,54.00,94
9872283,Kepler-960 b,CONFIRMED,0,0,94.60,427
7870032,Kepler-961 b,CONFIRMED,0,0,43.10,79
9597058,Kepler-962 b,CONFIRMED,0,0,20.80,108
4035640,Kepler-995 b,CONFIRMED,0,0,42.10,46
6205228,Kepler-996 b,CONFIRMED,0,0,37.10,353
11758544,Kepler-997 b,CONFIRMED,0,0,31.70,496
3118797,Kepler-1024 b,CONFIRMED,0,0,33.60,17
7747425,Kepler-341 c,CONFIRMED,0,0,34.60,166
7747425,Kepler-341 d,CONFIRMED,0,0,24.40,46
7747425,Kepler-341 b,CONFIRMED,0,0,16.00,240
7102316,Kepler-351 c,CONFIRMED,0,0,29.80,23
7102316,Kepler-351 b,CONFIRMED,0,0,23.20,37
9489524,Kepler-352 c,CONFIRMED,0,0,17.50,80
9489524,Kepler-352 b,CONFIRMED,0,0,13.60,136
5940165,Kepler-1062 b,CONFIRMED,0,0,24.20,111
8277797,Kepler-322 c,CONFIRMED,0,0,47.90,309
8277797,Kepler-322 b,CONFIRMED,0,0,22.30,756
5124667,Kepler-1672 b,CONFIRMED,0,0,70.60,9
2989404,Kepler-323 c,CONFIRMED,0,0,77.40,377
2989404,Kepler-323 b,CONFIRMED,0,0,76.10,727
11413812,Kepler-998 b,CONFIRMED,0,0,37.80,234
9549648,Kepler-999 b,CONFIRMED,0,0,32.10,223
10063802,Kepler-1000 b,CONFIRMED,0,0,46.10,12
11074178,Kepler-1001 b,CONFIRMED,0,0,37.50,74
11074178,Kepler-1001 c,CONFIRMED,0,0,18.20,116
5942808,Kepler-1814 b,CONFIRMED,0,0,38.00,281
6206214,Kepler-1158 b,CONFIRMED,0,0,21.80,98
8959839,Kepler-1159 b,CONFIRMED,0,0,22.00,61
7672097,Kepler-1160 b,CONFIRMED,0,0,23.50,166
5599774,Kepler-1195 b,CONFIRMED,0,0,21.80,120
8099138,Kepler-1196 b,CONFIRMED,0,0,21.30,20
7033233,Kepler-1197 b,CONFIRMED,0,0,20.40,660
6383785,Kepler-501 c,CONFIRMED,0,0,22.30,343
9411412,Kepler-1096 b,CONFIRMED,0,0,23.90,466
7008211,Kepler-1097 b,CONFIRMED,0,0,20.20,6
7620413,Kepler-1098 b,CONFIRMED,0,0,26.50,532
4545187,Kepler-121 b,CONFIRMED,0,0,113.70,421
10854546,Kepler-1099 b,CONFIRMED,0,0,45.50,623
11774991,Kepler-367 b,CONFIRMED,0,0,22.40,38
11774991,Kepler-367 c,CONFIRMED,0,0,15.40,27
8261920,Kepler-1802 c,CONFIRMED,0,0,16.30,37
8261920,Kepler-1802 b,CONFIRMED,0,0,10.50,84
9112931,Kepler-1161 b,CONFIRMED,0,0,31.20,105
9071593,Kepler-1162 b,CONFIRMED,0,0,24.10,44
8126558,Kepler-1815 b,CONFIRMED,0,0,19.40,111
11811193,Kepler-1163 b,CONFIRMED,0,0,25.80,218
3734418,Kepler-1164 b,CONFIRMED,0,0,27.30,335
8681734,Kepler-1198 b,CONFIRMED,0,0,21.40,170
10212441,Kepler-1199 b,CONFIRMED,0,0,23.40,89
8247771,Kepler-1200 b,CONFIRMED,0,0,21.70,1192
8165946,Kepler-1100 b,CONFIRMED,0,0,25.40,209
12017109,Kepler-1679 b,CONFIRMED,0,0,18.90,139
9225395,Kepler-1101 b,CONFIRMED,0,0,20.70,15
10709622,Kepler-1102 b,CONFIRMED,0,0,34.70,28
11499228,Kepler-1103 b,CONFIRMED,0,0,22.80,50
9022166,Kepler-368 b,CONFIRMED,0,0,39.20,27
10965588,Kepler-1132 b,CONFIRMED,0,0,22.60,19
10670119,Kepler-369 c,CONFIRMED,0,0,27.30,74
10670119,Kepler-369 b,CONFIRMED,0,0,27.00,407
8491277,Kepler-498 b,CONFIRMED,0,0,108.60,142
8613535,Kepler-1165 c,CONFIRMED,0,0,26.50,47
12256520,Kepler-1166 b,CONFIRMED,0,0,20.40,38
5629538,Kepler-1201 b,CONFIRMED,0,0,21.40,73
8561231,Kepler-1202 b,CONFIRMED,0,0,23.80,44
8235924,Kepler-1203 b,CONFIRMED,0,0,50.90,2275
6941084,Kepler-1204 b,CONFIRMED,0,0,20.80,17
6200235,Kepler-1205 b,CONFIRMED,0,0,23.60,1239
11460462,Kepler-1104 b,CONFIRMED,0,0,20.90,269
8612275,Kepler-360 b,CONFIRMED,0,0,27.00,407
8612275,Kepler-360 c,CONFIRMED,0,0,23.80,172
7207061,Kepler-417 c,CONFIRMED,0,0,34.30,73
4545187,Kepler-121 c,CONFIRMED,0,0,43.90,28
7286911,Kepler-1133 b,CONFIRMED,0,0,22.70,117
8591173,Kepler-1804 b,CONFIRMED,0,0,12.00,111
6962109,Kepler-1134 b,CONFIRMED,0,0,26.40,66
5706595,Kepler-370 c,CONFIRMED,0,0,19.70,70
5706595,Kepler-370 b,CONFIRMED,0,0,20.00,285
10489345,Kepler-1167 b,CONFIRMED,0,0,25.20,858
10329469,Kepler-1168 b,CONFIRMED,0,0,23.70,22
9717943,Kepler-1169 b,CONFIRMED,0,0,11.80,218
8026752,Kepler-502 b,CONFIRMED,0,0,167.30,316
1872821,Kepler-1828 b,CONFIRMED,0,0,19.20,126
8013439,Kepler-381 c,CONFIRMED,0,0,24.50,95
8013439,Kepler-381 b,CONFIRMED,0,0,32.20,237
8013439,Kepler-381 d,CONFIRMED,0,0,18.20,140
7207061,Kepler-417 b,CONFIRMED,0,0,28.30,88
6921944,Kepler-1105 b,CONFIRMED,0,0,31.90,307
9532052,Kepler-67 b,CONFIRMED,0,0,32.70,70
8164012,Kepler-1106 b,CONFIRMED,0,0,40.50,1069
4140813,Kepler-1795 b,CONFIRMED,0,0,21.30,103
8611781,Kepler-1135 b,CONFIRMED,0,0,26.50,17
5601258,Kepler-1805 b,CONFIRMED,0,0,21.10,120
7960980,Kepler-1170 b,CONFIRMED,0,0,24.10,62
8107225,Kepler-499 b,CONFIRMED,0,0,70.90,241
3458028,Kepler-1171 b,CONFIRMED,0,0,27.10,742
3342794,Kepler-376 c,CONFIRMED,0,0,24.50,94
3342794,Kepler-376 b,CONFIRMED,0,0,17.70,272
5716932,Kepler-1830 b,CONFIRMED,0,0,31.80,19
11288051,Kepler-124 c,CONFIRMED,0,0,75.30,76
11566256,Kepler-1831 b,CONFIRMED,0,0,20.70,236
8495415,Kepler-1208 b,CONFIRMED,0,0,17.70,96
4055304,Kepler-1107 b,CONFIRMED,0,0,38.20,2340
4857213,Kepler-1680 b,CONFIRMED,0,0,22.30,154
9415108,Kepler-1108 b,CONFIRMED,0,0,21.50,299
4262581,Kepler-1109 b,CONFIRMED,0,0,31.00,34
8591693,Kepler-1796 b,CONFIRMED,0,0,26.60,45
4833421,Kepler-122 c,CONFIRMED,0,0,304.60,109
8282651,Kepler-1136 b,CONFIRMED,0,0,34.60,569
3548044,Kepler-371 b,CONFIRMED,0,0,24.00,39
11401767,Kepler-372 c,CONFIRMED,0,0,26.90,70
10909127,Kepler-1138 b,CONFIRMED,0,0,20.10,325
3661886,Kepler-377 c,CONFIRMED,0,0,25.50,40
3661886,Kepler-377 b,CONFIRMED,0,0,16.00,83
2439243,Kepler-1172 b,CONFIRMED,0,0,23.70,42
9221517,Kepler-1173 b,CONFIRMED,0,0,28.70,1736
6751874,Kepler-1174 b,CONFIRMED,0,0,22.40,194
10863608,Kepler-1210 b,CONFIRMED,0,0,16.90,159
5602588,Kepler-1211 b,CONFIRMED,0,0,22.00,92
11288051,Kepler-124 d,CONFIRMED,0,0,23.20,36
9405595,Kepler-1797 b,CONFIRMED,0,0,25.90,59
3546060,Kepler-1110 b,CONFIRMED,0,0,30.40,121
4144576,Kepler-1139 b,CONFIRMED,0,0,34.80,1643
8494542,Kepler-1807 b,CONFIRMED,0,0,20.70,122
9992325,Kepler-1140 b,CONFIRMED,0,0,18.00,29
9945370,Kepler-1175 b,CONFIRMED,0,0,24.00,36
8973129,Kepler-1176 b,CONFIRMED,0,0,21.50,57
12505654,Kepler-1829 b,CONFIRMED,0,0,25.70,256
11670125,Kepler-1206 b,CONFIRMED,0,0,26.50,1067
11461844,Kepler-1207 b,CONFIRMED,0,0,17.00,103
9351920,Kepler-1111 b,CONFIRMED,0,0,27.00,151
2161536,Kepler-1798 b,CONFIRMED,0,0,19.50,78
10549023,Kepler-1112 b,CONFIRMED,0,0,26.80,72
9661979,Kepler-1681 b,CONFIRMED,0,0,21.90,15
8219268,Kepler-91 b,CONFIRMED,0,0,63.60,214
10531955,Kepler-1141 b,CONFIRMED,0,0,21.90,563
4833421,Kepler-122 b,CONFIRMED,0,0,65.60,227
8168187,Kepler-1142 b,CONFIRMED,0,0,24.70,76
4142847,Kepler-1143 b,CONFIRMED,0,0,23.70,457
10203349,Kepler-1144 b,CONFIRMED,0,0,28.30,68
9718066,Kepler-378 b,CONFIRMED,0,0,18.10,83
3867615,Kepler-379 c,CONFIRMED,0,0,21.10,13
12121570,Kepler-1816 b,CONFIRMED,0,0,22.60,14
8410415,Kepler-1817 b,CONFIRMED,0,0,23.20,28
7987866,Kepler-1832 b,CONFIRMED,0,0,20.20,423
11560897,Kepler-430 b,CONFIRMED,0,0,21.00,40
11342416,Kepler-1209 b,CONFIRMED,0,0,21.60,45
9086251,Kepler-1833 b,CONFIRMED,0,0,17.30,195
4254466,Kepler-1113 b,CONFIRMED,0,0,23.80,31
9904006,Kepler-361 c,CONFIRMED,0,0,36.20,18
9364609,Kepler-1114 b,CONFIRMED,0,0,24.90,90
7457296,Kepler-1145 b,CONFIRMED,0,0,23.90,342
10328458,Kepler-1146 b,CONFIRMED,0,0,20.40,570
4248120,Kepler-1808 b,CONFIRMED,0,0,18.20,56
8321314,Kepler-1683 b,CONFIRMED,0,0,22.20,88
11498128,Kepler-1177 b,CONFIRMED,0,0,24.00,12
8041216,Kepler-500 b,CONFIRMED,0,0,93.40,158
11824786,Kepler-1212 b,CONFIRMED,0,0,22.10,101
12254909,Kepler-1213 b,CONFIRMED,0,0,23.30,249
9364290,Kepler-382 b,CONFIRMED,0,0,20.30,254
9364290,Kepler-382 c,CONFIRMED,0,0,15.20,97
5022828,Kepler-1115 b,CONFIRMED,0,0,29.90,43
8233702,Kepler-1116 b,CONFIRMED,0,0,27.70,34
11403339,Kepler-1117 b,CONFIRMED,0,0,23.10,276
8260902,Kepler-1118 b,CONFIRMED,0,0,25.20,34
8381204,Kepler-1119 b,CONFIRMED,0,0,27.20,164
12058204,Kepler-373 b,CONFIRMED,0,0,27.50,240
12058204,Kepler-373 c,CONFIRMED,0,0,11.60,76
4833421,Kepler-122 d,CONFIRMED,0,0,34.00,54
5357545,Kepler-1809 b,CONFIRMED,0,0,23.40,359
6871071,Kepler-374 c,CONFIRMED,0,0,24.40,340
5342473,Kepler-1818 b,CONFIRMED,0,0,19.80,224
9963265,Kepler-1819 b,CONFIRMED,0,0,22.10,67
10583761,Kepler-1179 b,CONFIRMED,0,0,28.90,499
7542813,Kepler-1180 b,CONFIRMED,0,0,22.40,82
12058147,Kepler-1082 b,CONFIRMED,0,0,35.20,866
8164257,Kepler-357 d,CONFIRMED,0,0,27.80,28
8164257,Kepler-357 b,CONFIRMED,0,0,28.10,207
8164257,Kepler-357 c,CONFIRMED,0,0,21.80,76
6774537,Kepler-1120 b,CONFIRMED,0,0,29.30,452
10404582,Kepler-362 c,CONFIRMED,0,0,25.90,37
5959753,Kepler-496 b,CONFIRMED,0,0,74.30,162
6021193,Kepler-363 d,CONFIRMED,0,0,32.30,90
6021193,Kepler-363 c,CONFIRMED,0,0,25.80,134
6871071,Kepler-374 d,CONFIRMED,0,0,26.10,236
6871071,Kepler-374 b,CONFIRMED,0,0,27.20,707
6287313,Kepler-1147 b,CONFIRMED,0,0,22.60,126
9278725,Kepler-1148 b,CONFIRMED,0,0,35.30,1211
4458082,Kepler-1181 b,CONFIRMED,0,0,15.90,265
8042453,Kepler-1182 b,CONFIRMED,0,0,21.40,123
10874215,Kepler-1820 b,CONFIRMED,0,0,17.60,34
3937519,Kepler-495 c,CONFIRMED,0,0,15.30,209
8866137,Kepler-1083 b,CONFIRMED,0,0,28.40,37
10857519,Kepler-1084 b,CONFIRMED,0,0,23.20,649
9517393,Kepler-1085 c,CONFIRMED,0,0,33.60,21
9351316,Kepler-1086 b,CONFIRMED,0,0,23.80,73
6021193,Kepler-363 b,CONFIRMED,0,0,14.90,246
10617017,Kepler-1121 b,CONFIRMED,0,0,25.50,84
9641481,Kepler-1122 b,CONFIRMED,0,0,25.70,33
8892157,Kepler-1149 b,CONFIRMED,0,0,24.00,360
11569782,Kepler-1150 b,CONFIRMED,0,0,22.20,480
4833421,Kepler-122 e,CONFIRMED,0,0,37.80,33
7219825,Kepler-123 b,CONFIRMED,0,0,64.10,77
3749978,Kepler-1183 b,CONFIRMED,0,0,20.80,46
10010440,Kepler-1184 b,CONFIRMED,0,0,23.10,25
11718144,Kepler-1821 b,CONFIRMED,0,0,22.40,76
9473078,Kepler-1087 b,CONFIRMED,0,0,28.90,1930
10864531,Kepler-358 c,CONFIRMED,0,0,24.70,16
10864531,Kepler-358 b,CONFIRMED,0,0,20.50,39
9472000,Kepler-1790 b,CONFIRMED,0,0,27.30,41
10253547,Kepler-364 c,CONFIRMED,0,0,25.20,22
10253547,Kepler-364 b,CONFIRMED,0,0,19.30,52
12505076,Kepler-1799 b,CONFIRMED,0,0,27.80,107
12116380,Kepler-1123 b,CONFIRMED,0,0,31.60,309
2556650,Kepler-1124 b,CONFIRMED,0,0,33.30,471
10600955,Kepler-1151 b,CONFIRMED,0,0,22.00,20
4473226,Kepler-1682 b,CONFIRMED,0,0,19.10,44
2854181,Kepler-1810 b,CONFIRMED,0,0,25.70,14
10132832,Kepler-1186 b,CONFIRMED,0,0,19.30,82
3219995,Kepler-1187 b,CONFIRMED,0,0,28.50,70
6062929,Kepler-1822 b,CONFIRMED,0,0,16.30,60
7504778,Kepler-1188 b,CONFIRMED,0,0,25.40,81
7219825,Kepler-123 c,CONFIRMED,0,0,13.40,46
7097965,Kepler-1791 b,CONFIRMED,0,0,25.00,127
4249725,Kepler-120 b,CONFIRMED,0,0,112.50,215
3967326,Kepler-1792 b,CONFIRMED,0,0,23.30,209
6768394,Kepler-60 b,CONFIRMED,0,0,27.20,188
6768394,Kepler-60 c,CONFIRMED,0,0,29.60,150
5211199,Kepler-1800 b,CONFIRMED,0,0,22.80,287
5546761,Kepler-1125 b,CONFIRMED,0,0,25.00,61
9205938,Kepler-1126 b,CONFIRMED,0,0,24.30,12
10723367,Kepler-375 c,CONFIRMED,0,0,21.80,68
10723367,Kepler-375 b,CONFIRMED,0,0,14.00,105
5005121,Kepler-1811 b,CONFIRMED,0,0,23.90,19
4833421,Kepler-122 f,CONFIRMED,0,0,29.70,22
8229458,Kepler-1152 b,CONFIRMED,0,0,25.20,807
10684670,Kepler-1189 b,CONFIRMED,0,0,18.20,285
11495458,Kepler-1190 b,CONFIRMED,0,0,18.60,103
9003401,Kepler-1823 b,CONFIRMED,0,0,21.30,62
5978559,Kepler-1824 b,CONFIRMED,0,0,21.60,14
6768394,Kepler-60 d,CONFIRMED,0,0,15.90,89
6922710,Kepler-1088 b,CONFIRMED,0,0,20.90,54
11348997,Kepler-1089 b,CONFIRMED,0,0,35.40,217
5705819,Kepler-1793 b,CONFIRMED,0,0,32.70,156
6696580,Kepler-359 c,CONFIRMED,0,0,30.20,20
11358389,Kepler-365 b,CONFIRMED,0,0,25.30,125
7204981,Kepler-1127 b,CONFIRMED,0,0,25.10,255
3847907,Kepler-497 b,CONFIRMED,0,0,362.10,378
4370527,Kepler-1128 b,CONFIRMED,0,0,19.50,14
6041734,Kepler-1129 b,CONFIRMED,0,0,27.80,47
5125347,Kepler-1812 b,CONFIRMED,0,0,17.60,181
9336200,Kepler-1153 b,CONFIRMED,0,0,25.10,765
4770617,Kepler-1154 b,CONFIRMED,0,0,27.60,261
4454934,Kepler-1155 b,CONFIRMED,0,0,23.20,43
9458343,Kepler-1156 b,CONFIRMED,0,0,22.30,113
7120108,Kepler-1825 b,CONFIRMED,0,0,36.00,1302
10730703,Kepler-1191 b,CONFIRMED,0,0,22.80,236
8007644,Kepler-1192 b,CONFIRMED,0,0,22.30,56
11192235,Kepler-1826 b,CONFIRMED,0,0,31.20,822
6383785,Kepler-501 b,CONFIRMED,0,0,145.90,242
6696580,Kepler-359 b,CONFIRMED,0,0,31.60,42
4249725,Kepler-120 c,CONFIRMED,0,0,54.10,94
8505920,Kepler-1090 c,CONFIRMED,0,0,26.00,33
7918992,Kepler-1091 b,CONFIRMED,0,0,28.40,933
11308499,Kepler-366 b,CONFIRMED,0,0,24.50,407
11308499,Kepler-366 c,CONFIRMED,0,0,22.60,101
9006186,Kepler-1130 b,CONFIRMED,0,0,21.00,245
9006186,Kepler-1130 c,CONFIRMED,0,0,18.60,393
7802719,Kepler-1157 b,CONFIRMED,0,0,20.80,300
11030475,Kepler-1813 b,CONFIRMED,0,0,16.50,472
12401863,Kepler-1193 b,CONFIRMED,0,0,27.50,473
5534941,Kepler-1827 b,CONFIRMED,0,0,29.80,362
11121752,Kepler-380 b,CONFIRMED,0,0,22.00,340
11121752,Kepler-380 c,CONFIRMED,0,0,18.60,163
2990873,Kepler-1194 b,CONFIRMED,0,0,20.60,85
9307509,Kepler-1794 b,CONFIRMED,0,0,23.60,137
10158729,Kepler-1092 b,CONFIRMED,0,0,19.10,19
6105462,Kepler-1093 b,CONFIRMED,0,0,30.50,40
3120355,Kepler-1094 b,CONFIRMED,0,0,23.80,19
6047072,Kepler-1095 b,CONFIRMED,0,0,24.60,316
9006186,Kepler-1130 d,CONFIRMED,0,0,13.70,277
11410904,Kepler-1131 b,CONFIRMED,0,0,12.80,384
4173026,Kepler-1801 b,CONFIRMED,0,0,22.20,103
5350244,Kepler-1276 b,CONFIRMED,0,0,12.40,107
5374403,Kepler-1277 b,CONFIRMED,0,0,18.70,26
1995519,Kepler-1299 b,CONFIRMED,0,0,18.00,67
4914566,Kepler-1300 b,CONFIRMED,0,0,16.20,61
6198182,Kepler-1864 b,CONFIRMED,0,0,11.90,348
10024051,Kepler-1228 b,CONFIRMED,0,0,68.30,1850
4349452,Kepler-25 c,CONFIRMED,0,0,485.50,111
8073806,Kepler-1835 b,CONFIRMED,0,0,22.90,52
3234598,Kepler-383 b,CONFIRMED,0,0,21.20,100
10453588,Kepler-1253 b,CONFIRMED,0,0,19.50,21
11125613,Kepler-1254 b,CONFIRMED,0,0,16.70,102
7212184,Kepler-1255 b,CONFIRMED,0,0,21.40,36
9757613,Kepler-26 c,CONFIRMED,0,0,68.60,73
6605493,Kepler-1686 b,CONFIRMED,0,0,19.20,145
7259298,Kepler-1278 b,CONFIRMED,0,0,17.20,409
6211812,Kepler-1865 b,CONFIRMED,0,0,19.80,524
3234598,Kepler-383 c,CONFIRMED,0,0,13.70,44
8611832,Kepler-384 b,CONFIRMED,0,0,22.20,60
8611832,Kepler-384 c,CONFIRMED,0,0,15.90,31
5621586,Kepler-1836 b,CONFIRMED,0,0,26.10,212
9210387,Kepler-1837 b,CONFIRMED,0,0,9.30,226
11852982,Kepler-1712 b,CONFIRMED,0,0,46.70,81
8559152,Kepler-1256 b,CONFIRMED,0,0,19.40,109
2718778,Kepler-1844 b,CONFIRMED,0,0,25.30,289
3122913,Kepler-1845 b,CONFIRMED,0,0,17.80,118
9229657,Kepler-1257 b,CONFIRMED,0,0,23.30,503
5175024,Kepler-1279 b,CONFIRMED,0,0,17.60,56
9026749,Kepler-1280 b,CONFIRMED,0,0,21.30,22
5794240,Kepler-45 b,CONFIRMED,0,0,1341.60,546
6933567,Kepler-1301 b,CONFIRMED,0,0,15.80,298
9654468,Kepler-1684 b,CONFIRMED,0,0,22.80,17
